-0.824391166	-0.060187237		1
0.991235872	-0.524781801		1
-0.064068514	0.438604606		1
0.671622321	0.823641284		1
0.271091525	1.463579149		1
0.497657897	0.298122644		1
-0.632191692	-0.486586058		1
0.688791524	0.118902478		1
0.79558477	-0.59578031		1
-1.137516498	-0.362757187		1
-0.096666461	-0.389847999		1
-0.357160126	-0.492945118		1
0.085737095	0.223733889		1
-0.465687847	-0.659845578		1
0.152839744	0.394745307		1
0.327041705	0.470525232		1
0.134036861	0.613788458		1
-0.064821054	-0.012087257		1
-0.706237783	0.366177584		1
0.031528905	1.066706758		1
1.279025632	0.293773815		2
1.152565587	0.959036787		2
2.220828682	0.67655346		2
-0.124128331	0.969513972		2
0.999915804	0.855892166		2
2.5811726	1.533010279		2
0.991773962	0.634101703		2
0.943095446	0.764491534		2
0.578236153	1.309829082		2
1.684316801	1.891292717		2
0.09433803	0.15284689		2
0.812153257	2.314748107		2
1.560545048	0.730346753		2
1.249209692	1.633203849		2
1.591737614	1.870931047		2
1.319254495	2.032752598		2
1.62292665	0.943926308		2
0.544853263	1.264384918		2
1.369449993	1.153942462		2
0.391955876	0.891686069		2
1.679021182	1.410745664		2
1.079893855	1.462176304		2
1.608935963	1.041567562		2
0.955617003	1.32830519		2
1.430005405	2.83171231		2
1.827338996	1.245523849		2
0.165674026	1.670220884		2
0.227189368	0.976358023		2
0.246377466	0.937703222		2
1.714793044	1.045429612		2
1.471930202	1.583996883		2
0.865248983	0.775803047		2
2.071061321	0.153781899		2
1.325473356	1.28148302		2
0.380862125	0.991813276		2
0.691791012	1.415654655		2
0.491276233	1.300053518		2
1.773012838	1.681352653		2
0.920752841	1.782892718		2
0.608128972	0.465741809		2
0.933903667	0.348047002		2
0.791868134	1.547243568		2
1.717190652	1.431263612		2
1.511445054	0.694385176		2
1.415587525	1.98205697		2
1.477729998	1.269530112		2
1.273538283	1.323104003		2
0.730291682	1.412064723		2
1.54665112	1.696170509		2
0.80024953	2.151904887		2
0.662893425	1.095013049		2
0.661695782	0.226113829		2
1.726273688	1.849573566		2
1.78734399	0.701143922		2
0.286651671	1.98577118		2
1.168884503	0.901253783		2
1.387994178	2.132372494		2
0.915678572	0.773176929		2
1.666805808	0.591777524		2
1.389356778	1.816133083		2
1.166289548	0.443607805		2
0.94469349	1.652639494		2
1.620817842	1.509019948		2
1.715179366	1.165241776		2
1.50705013	1.047946645		2
1.118666152	2.467417189		2
1.754444508	1.028422085		2
0.753280612	1.137474271		2
1.329113378	0.694638416		2
2.014844724	0.768749175		2
1.14609771	0.90472649		2
0.787812048	2.261368848		2
2.314464859	1.019024521		2
1.114755502	0.841751826		2
1.491884773	0.984829057		2
0.809843863	1.672630748		2
1.407530174	0.471602896		2
1.505796345	1.621010435		2
1.252498496	0.462395349		2
1.428607045	1.172589189		2
1.909779317	0.16919365		2
0.480934085	1.567056006		2
1.362591796	1.659904294		2
0.15937715	0.843240079		2
1.265560214	1.437880351		2
2.307386837	1.346338828		2
1.765481849	1.935742218		2
1.246207322	1.3259554		2
1.06473742	1.864951725		2
1.539343086	1.180917261		2
1.828887749	0.866462376		2
1.258073768	1.227530016		2
2.134441171	1.132077847		2
0.803137834	1.771602931		2
0.155782263	1.21678472		2
0.840198688	0.752316373		2
1.140836692	1.15839315		2
1.045830897	1.95318209		2
0.785875701	1.004537543		2
1.982435441	0.860357069		2
